Latitude modul,Longitude modul,Sat count,Speed,Alt,Dates
-5.372106, 105.250008, 9, 0.33, 140.20, 14/9/2021
-5.372106, 105.250008, 9, 0.33, 140.20, 14/9/2021
-5.372106, 105.250008, 9, 0.33, 140.20, 14/9/2021
-5.372106, 105.250008, 9, 0.33, 140.20, 14/9/2021
-5.372104, 105.250007, 9, 0.30, 140.20, 14/9/2021
-5.372104, 105.250007, 9, 0.30, 140.20, 14/9/2021
-5.372104, 105.250007, 9, 0.30, 139.90, 14/9/2021
-5.372104, 105.250007, 9, 0.30, 139.90, 14/9/2021
-5.372104, 105.250007, 9, 0.30, 139.90, 14/9/2021
-5.372105, 105.250008, 9, 0.07, 139.90, 14/9/2021
-5.372105, 105.250008, 9, 0.07, 139.90, 14/9/2021
-5.372105, 105.250008, 9, 0.07, 139.70, 14/9/2021
-5.372105, 105.250008, 9, 0.07, 139.70, 14/9/2021
-5.372106, 105.250009, 9, 0.31, 139.70, 14/9/2021
-5.372106, 105.250009, 9, 0.31, 139.70, 14/9/2021
-5.372106, 105.250009, 9, 0.31, 139.20, 14/9/2021
-5.372105, 105.250009, 9, 0.30, 139.20, 14/9/2021
-5.372105, 105.250009, 9, 0.30, 139.20, 14/9/2021
-5.372105, 105.250009, 9, 0.30, 139.30, 14/9/2021
-5.372105, 105.250009, 9, 0.30, 139.30, 14/9/2021
-5.372105, 105.250009, 9, 0.30, 139.30, 14/9/2021
-5.372105, 105.250009, 9, 0.15, 139.30, 14/9/2021
-5.372105, 105.250009, 9, 0.15, 139.30, 14/9/2021
-5.372105, 105.250009, 9, 0.15, 139.10, 14/9/2021
-5.372105, 105.250009, 9, 0.15, 139.10, 14/9/2021
-5.372106, 105.250010, 9, 0.46, 139.10, 14/9/2021
-5.372106, 105.250010, 9, 0.46, 139.10, 14/9/2021
-5.372106, 105.250010, 9, 0.46, 139.00, 14/9/2021
-5.372106, 105.250010, 9, 0.46, 139.00, 14/9/2021
-5.372105, 105.250010, 9, 0.41, 139.00, 14/9/2021
-5.372105, 105.250010, 9, 0.41, 139.00, 14/9/2021
-5.372105, 105.250010, 9, 0.41, 138.90, 14/9/2021
-5.372105, 105.250010, 9, 0.41, 138.90, 14/9/2021
-5.372104, 105.250011, 9, 0.48, 138.90, 14/9/2021
-5.372104, 105.250011, 9, 0.48, 138.90, 14/9/2021
-5.372104, 105.250011, 9, 0.48, 138.60, 14/9/2021
-5.372104, 105.250011, 9, 0.48, 138.60, 14/9/2021
-5.372104, 105.250012, 9, 0.96, 138.60, 14/9/2021
-5.372104, 105.250012, 9, 0.96, 138.60, 14/9/2021
-5.372104, 105.250012, 9, 0.96, 138.60, 14/9/2021
-5.372104, 105.250012, 9, 0.96, 138.60, 14/9/2021
-5.372103, 105.250011, 9, 0.11, 138.60, 14/9/2021
-5.372103, 105.250011, 9, 0.11, 138.60, 14/9/2021
-5.372103, 105.250011, 9, 0.11, 138.20, 14/9/2021
-5.372103, 105.250011, 9, 0.11, 138.20, 14/9/2021
-5.372103, 105.250012, 9, 0.26, 138.20, 14/9/2021
-5.372103, 105.250012, 9, 0.26, 138.20, 14/9/2021
-5.372103, 105.250012, 9, 0.26, 138.00, 14/9/2021
-5.372103, 105.250012, 9, 0.26, 138.00, 14/9/2021
-5.372104, 105.250013, 9, 0.50, 138.00, 14/9/2021
-5.372104, 105.250013, 9, 0.50, 138.00, 14/9/2021
-5.372104, 105.250013, 9, 0.50, 138.00, 14/9/2021
-5.372104, 105.250013, 9, 0.50, 138.00, 14/9/2021
-5.372105, 105.250013, 9, 1.09, 138.00, 14/9/2021
-5.372105, 105.250013, 9, 1.09, 138.00, 14/9/2021
-5.372105, 105.250013, 9, 1.09, 137.60, 14/9/2021
-5.372105, 105.250013, 9, 1.09, 137.60, 14/9/2021
-5.372097, 105.250007, 9, 1.94, 137.60, 14/9/2021
-5.372097, 105.250007, 9, 1.94, 137.60, 14/9/2021
-5.372097, 105.250007, 9, 1.94, 138.90, 14/9/2021
-5.372097, 105.250007, 9, 1.94, 138.90, 14/9/2021
-5.372097, 105.250007, 9, 1.94, 138.90, 14/9/2021
-5.372096, 105.250007, 9, 0.76, 138.90, 14/9/2021
-5.372096, 105.250007, 9, 0.76, 138.90, 14/9/2021
-5.372096, 105.250007, 9, 0.76, 138.90, 14/9/2021
-5.372095, 105.250006, 9, 0.80, 138.90, 14/9/2021
-5.372095, 105.250006, 9, 0.80, 138.90, 14/9/2021
-5.372095, 105.250006, 9, 0.80, 138.90, 14/9/2021
-5.372095, 105.250006, 9, 0.80, 138.90, 14/9/2021
-5.372095, 105.250006, 9, 0.80, 138.90, 14/9/2021
-5.372096, 105.250008, 9, 0.54, 138.90, 14/9/2021
-5.372096, 105.250008, 9, 0.54, 138.90, 14/9/2021
-5.372096, 105.250008, 9, 0.54, 138.60, 14/9/2021
-5.372096, 105.250008, 9, 0.54, 138.60, 14/9/2021
-5.372100, 105.250011, 9, 1.81, 138.60, 14/9/2021
-5.372100, 105.250011, 9, 1.81, 138.60, 14/9/2021
-5.372100, 105.250011, 9, 1.81, 137.80, 14/9/2021
-5.372103, 105.250013, 9, 0.94, 137.80, 14/9/2021
-5.372103, 105.250013, 9, 0.94, 137.80, 14/9/2021
-5.372103, 105.250013, 9, 0.94, 137.60, 14/9/2021
-5.372103, 105.250013, 9, 0.94, 137.60, 14/9/2021
-5.372103, 105.250013, 9, 0.94, 137.60, 14/9/2021
-5.372104, 105.250014, 9, 0.24, 137.60, 14/9/2021
-5.372104, 105.250014, 9, 0.24, 137.60, 14/9/2021
-5.372104, 105.250014, 9, 0.24, 137.40, 14/9/2021
-5.372104, 105.250014, 9, 0.24, 137.40, 14/9/2021
-5.372103, 105.250014, 9, 0.24, 137.40, 14/9/2021
-5.372103, 105.250014, 9, 0.24, 137.40, 14/9/2021
-5.372103, 105.250014, 9, 0.24, 137.40, 14/9/2021
-5.372103, 105.250014, 9, 0.24, 137.40, 14/9/2021
-5.372106, 105.250018, 9, 1.02, 137.40, 14/9/2021
-5.372106, 105.250018, 9, 1.02, 137.40, 14/9/2021
-5.372106, 105.250018, 9, 1.02, 136.30, 14/9/2021
-5.372106, 105.250018, 9, 1.02, 136.30, 14/9/2021
-5.372105, 105.250016, 9, 0.63, 136.30, 14/9/2021
-5.372105, 105.250016, 9, 0.63, 136.30, 14/9/2021
-5.372105, 105.250016, 9, 0.63, 136.30, 14/9/2021
-5.372105, 105.250016, 9, 0.63, 136.30, 14/9/2021
-5.372105, 105.250017, 9, 0.54, 136.30, 14/9/2021
-5.372105, 105.250017, 9, 0.54, 136.30, 14/9/2021
-5.372105, 105.250017, 9, 0.54, 136.40, 14/9/2021
-5.372105, 105.250017, 9, 0.54, 136.40, 14/9/2021
-5.372108, 105.250021, 9, 0.52, 136.40, 14/9/2021
-5.372108, 105.250021, 9, 0.52, 136.40, 14/9/2021
-5.372108, 105.250021, 9, 0.52, 135.60, 14/9/2021
-5.372108, 105.250021, 9, 0.52, 135.60, 14/9/2021
-5.372109, 105.250022, 9, 0.41, 135.60, 14/9/2021
-5.372109, 105.250022, 9, 0.41, 135.60, 14/9/2021
-5.372109, 105.250022, 9, 0.41, 135.60, 14/9/2021
-5.372109, 105.250021, 9, 0.57, 135.60, 14/9/2021
-5.372109, 105.250021, 9, 0.57, 135.60, 14/9/2021
-5.372109, 105.250021, 9, 0.57, 136.00, 14/9/2021
-5.372109, 105.250021, 9, 0.57, 136.00, 14/9/2021
-5.372109, 105.250021, 9, 0.57, 136.00, 14/9/2021
-5.372114, 105.250024, 9, 0.63, 136.00, 14/9/2021
-5.372114, 105.250024, 9, 0.63, 136.00, 14/9/2021
-5.372114, 105.250024, 9, 0.63, 136.00, 14/9/2021
-5.372117, 105.250027, 9, 0.59, 136.00, 14/9/2021
-5.372117, 105.250027, 9, 0.59, 136.00, 14/9/2021
-5.372117, 105.250027, 9, 0.59, 135.00, 14/9/2021
-5.372117, 105.250027, 9, 0.59, 135.00, 14/9/2021
-5.372117, 105.250027, 9, 0.59, 135.00, 14/9/2021
-5.372118, 105.250028, 9, 0.44, 135.00, 14/9/2021
-5.372118, 105.250028, 9, 0.44, 135.00, 14/9/2021
-5.372118, 105.250028, 9, 0.44, 135.00, 14/9/2021
-5.372126, 105.250034, 9, 2.54, 135.00, 14/9/2021
-5.372126, 105.250034, 9, 2.54, 135.00, 14/9/2021
-5.372126, 105.250034, 9, 2.54, 133.40, 14/9/2021
-5.372126, 105.250034, 9, 2.54, 133.40, 14/9/2021
-5.372126, 105.250034, 9, 2.54, 133.40, 14/9/2021
-5.372128, 105.250035, 9, 0.61, 133.40, 14/9/2021
-5.372128, 105.250035, 9, 0.61, 133.40, 14/9/2021
-5.372128, 105.250035, 9, 0.61, 133.60, 14/9/2021
-5.372128, 105.250035, 9, 0.61, 133.60, 14/9/2021
-5.372129, 105.250035, 9, 0.46, 133.60, 14/9/2021
-5.372129, 105.250035, 9, 0.46, 133.60, 14/9/2021
-5.372129, 105.250035, 9, 0.46, 133.60, 14/9/2021
-5.372131, 105.250037, 9, 0.48, 133.60, 14/9/2021
-5.372131, 105.250037, 9, 0.48, 133.60, 14/9/2021
-5.372131, 105.250037, 9, 0.48, 133.20, 14/9/2021
-5.372131, 105.250037, 9, 0.48, 133.20, 14/9/2021
-5.372131, 105.250037, 9, 0.48, 133.20, 14/9/2021
-5.372134, 105.250039, 9, 1.13, 133.20, 14/9/2021
-5.372134, 105.250039, 9, 1.13, 133.20, 14/9/2021
-5.372134, 105.250039, 9, 1.13, 133.00, 14/9/2021
-5.372134, 105.250039, 9, 1.13, 133.00, 14/9/2021
-5.372133, 105.250039, 9, 0.22, 133.00, 14/9/2021
-5.372133, 105.250039, 9, 0.22, 133.00, 14/9/2021
-5.372133, 105.250039, 9, 0.22, 133.10, 14/9/2021
-5.372133, 105.250039, 9, 0.22, 133.10, 14/9/2021
-5.372135, 105.250040, 9, 0.31, 133.10, 14/9/2021
-5.372135, 105.250040, 9, 0.31, 133.10, 14/9/2021
-5.372135, 105.250040, 9, 0.31, 132.80, 14/9/2021
-5.372135, 105.250040, 9, 0.31, 132.80, 14/9/2021
-5.372135, 105.250040, 9, 0.31, 132.80, 14/9/2021
-5.372137, 105.250042, 9, 0.44, 132.80, 14/9/2021
-5.372137, 105.250042, 9, 0.44, 132.80, 14/9/2021
-5.372137, 105.250043, 9, 0.19, 132.80, 14/9/2021
-5.372137, 105.250043, 9, 0.19, 132.80, 14/9/2021
-5.372137, 105.250043, 9, 0.19, 132.40, 14/9/2021
-5.372137, 105.250043, 9, 0.19, 132.40, 14/9/2021
-5.372137, 105.250043, 9, 0.19, 132.40, 14/9/2021
-5.372140, 105.250045, 9, 0.50, 132.40, 14/9/2021
-5.372140, 105.250045, 9, 0.50, 132.40, 14/9/2021
-5.372145, 105.250050, 9, 1.06, 132.40, 14/9/2021
-5.372145, 105.250050, 9, 1.06, 132.40, 14/9/2021
-5.372145, 105.250050, 9, 1.06, 131.10, 14/9/2021
-5.372145, 105.250050, 9, 1.06, 131.10, 14/9/2021
-5.372145, 105.250050, 9, 1.06, 131.10, 14/9/2021
-5.372145, 105.250050, 9, 0.61, 131.10, 14/9/2021
-5.372145, 105.250050, 9, 0.61, 131.10, 14/9/2021
-5.372145, 105.250050, 9, 0.61, 131.10, 14/9/2021
-5.372145, 105.250051, 9, 0.31, 131.10, 14/9/2021
-5.372145, 105.250051, 9, 0.31, 131.10, 14/9/2021
-5.372145, 105.250051, 9, 0.31, 130.90, 14/9/2021
-5.372145, 105.250051, 9, 0.31, 130.90, 14/9/2021
-5.372145, 105.250051, 9, 0.31, 130.90, 14/9/2021
-5.372147, 105.250053, 9, 0.54, 130.90, 14/9/2021
-5.372147, 105.250053, 9, 0.54, 130.90, 14/9/2021
-5.372147, 105.250053, 9, 0.54, 130.90, 14/9/2021
-5.372147, 105.250054, 9, 0.26, 130.90, 14/9/2021
-5.372147, 105.250054, 9, 0.26, 130.90, 14/9/2021
-5.372147, 105.250054, 9, 0.26, 130.50, 14/9/2021
-5.372147, 105.250054, 9, 0.26, 130.50, 14/9/2021
-5.372147, 105.250054, 9, 0.26, 130.50, 14/9/2021
-5.372150, 105.250056, 9, 0.56, 130.50, 14/9/2021
-5.372150, 105.250056, 9, 0.56, 130.50, 14/9/2021
-5.372150, 105.250056, 9, 0.56, 130.50, 14/9/2021
-5.372152, 105.250058, 9, 0.48, 130.50, 14/9/2021
-5.372152, 105.250058, 9, 0.48, 130.50, 14/9/2021
-5.372152, 105.250058, 9, 0.48, 129.60, 14/9/2021
-5.372152, 105.250058, 9, 0.48, 129.60, 14/9/2021
-5.372152, 105.250058, 9, 0.48, 129.60, 14/9/2021
-5.372153, 105.250060, 9, 0.59, 129.60, 14/9/2021
-5.372153, 105.250060, 9, 0.59, 129.60, 14/9/2021
-5.372153, 105.250060, 9, 0.59, 129.30, 14/9/2021
-5.372153, 105.250060, 9, 0.59, 129.30, 14/9/2021
-5.372153, 105.250061, 9, 0.50, 129.30, 14/9/2021
-5.372153, 105.250061, 9, 0.50, 129.30, 14/9/2021
-5.372153, 105.250061, 9, 0.50, 129.10, 14/9/2021
-5.372153, 105.250061, 9, 0.50, 129.10, 14/9/2021
-5.372155, 105.250062, 9, 1.02, 129.10, 14/9/2021
-5.372155, 105.250062, 9, 1.02, 129.10, 14/9/2021
-5.372155, 105.250062, 9, 1.02, 128.90, 14/9/2021
-5.372155, 105.250062, 9, 0.56, 128.90, 14/9/2021
-5.372155, 105.250062, 9, 0.56, 128.90, 14/9/2021
-5.372155, 105.250062, 9, 0.56, 129.00, 14/9/2021
-5.372155, 105.250062, 9, 0.56, 129.00, 14/9/2021
-5.372155, 105.250062, 9, 0.56, 129.00, 14/9/2021
-5.372155, 105.250063, 9, 0.26, 129.00, 14/9/2021
-5.372155, 105.250063, 9, 0.26, 129.00, 14/9/2021
-5.372153, 105.250063, 9, 0.30, 129.00, 14/9/2021
-5.372153, 105.250063, 9, 0.30, 129.00, 14/9/2021
-5.372153, 105.250063, 9, 0.30, 128.80, 14/9/2021
-5.372153, 105.250063, 9, 0.30, 128.80, 14/9/2021
-5.372153, 105.250063, 9, 0.30, 128.80, 14/9/2021
-5.372153, 105.250063, 9, 0.20, 128.80, 14/9/2021
-5.372153, 105.250063, 9, 0.20, 128.80, 14/9/2021
-5.372154, 105.250064, 9, 0.35, 128.80, 14/9/2021
-5.372154, 105.250064, 9, 0.35, 128.80, 14/9/2021
-5.372154, 105.250064, 9, 0.35, 128.50, 14/9/2021
-5.372154, 105.250064, 9, 0.35, 128.50, 14/9/2021
-5.372154, 105.250064, 9, 0.35, 128.50, 14/9/2021
-5.372153, 105.250065, 9, 0.69, 128.50, 14/9/2021
-5.372153, 105.250065, 9, 0.69, 128.50, 14/9/2021
-5.372151, 105.250065, 9, 0.54, 128.50, 14/9/2021
-5.372151, 105.250065, 9, 0.54, 128.50, 14/9/2021
-5.372151, 105.250065, 9, 0.54, 128.70, 14/9/2021
-5.372151, 105.250065, 9, 0.54, 128.70, 14/9/2021
-5.372151, 105.250065, 9, 0.54, 128.70, 14/9/2021
-5.372150, 105.250065, 9, 0.11, 128.70, 14/9/2021
-5.372150, 105.250065, 9, 0.11, 128.70, 14/9/2021
-5.372149, 105.250065, 9, 0.19, 128.70, 14/9/2021
-5.372149, 105.250065, 9, 0.19, 128.70, 14/9/2021
-5.372149, 105.250065, 9, 0.19, 129.10, 14/9/2021
-5.372149, 105.250065, 9, 0.19, 129.10, 14/9/2021
-5.372149, 105.250065, 9, 0.19, 129.10, 14/9/2021
-5.372148, 105.250064, 9, 0.31, 129.10, 14/9/2021
-5.372148, 105.250064, 9, 0.31, 129.10, 14/9/2021
-5.372149, 105.250065, 9, 1.17, 129.10, 14/9/2021
-5.372149, 105.250065, 9, 1.17, 129.10, 14/9/2021
-5.372149, 105.250065, 9, 1.17, 129.60, 14/9/2021
-5.372149, 105.250065, 9, 1.17, 129.60, 14/9/2021
-5.372149, 105.250065, 9, 1.17, 129.60, 14/9/2021
-5.372149, 105.250064, 9, 0.65, 129.60, 14/9/2021
-5.372149, 105.250064, 9, 0.65, 129.60, 14/9/2021
-5.372149, 105.250064, 9, 0.65, 129.60, 14/9/2021
-5.372149, 105.250064, 9, 0.37, 129.60, 14/9/2021
-5.372149, 105.250064, 9, 0.37, 129.60, 14/9/2021
-5.372149, 105.250064, 9, 0.37, 130.10, 14/9/2021
-5.372149, 105.250064, 9, 0.37, 130.10, 14/9/2021
-5.372149, 105.250064, 9, 0.37, 130.10, 14/9/2021
-5.372148, 105.250063, 9, 0.33, 130.10, 14/9/2021
-5.372148, 105.250063, 9, 0.33, 130.10, 14/9/2021
-5.372148, 105.250063, 9, 0.33, 130.10, 14/9/2021
-5.372148, 105.250063, 9, 0.33, 130.10, 14/9/2021
-5.372145, 105.250063, 9, 0.76, 130.10, 14/9/2021
-5.372145, 105.250063, 9, 0.76, 130.10, 14/9/2021
-5.372145, 105.250063, 9, 0.76, 130.50, 14/9/2021
-5.372145, 105.250063, 9, 0.76, 130.50, 14/9/2021
-5.372143, 105.250062, 9, 0.52, 130.50, 14/9/2021
-5.372143, 105.250062, 9, 0.52, 130.50, 14/9/2021
-5.372143, 105.250062, 9, 0.52, 130.50, 14/9/2021
-5.372143, 105.250062, 9, 0.52, 130.50, 14/9/2021
-5.372143, 105.250062, 9, 0.65, 130.50, 14/9/2021
-5.372143, 105.250062, 9, 0.65, 130.50, 14/9/2021
-5.372143, 105.250062, 9, 0.65, 130.70, 14/9/2021
-5.372143, 105.250062, 9, 0.65, 130.70, 14/9/2021
-5.372142, 105.250063, 9, 0.54, 130.70, 14/9/2021
-5.372142, 105.250063, 9, 0.54, 130.70, 14/9/2021
-5.372142, 105.250063, 9, 0.54, 130.70, 14/9/2021
-5.372141, 105.250062, 9, 0.43, 130.70, 14/9/2021
-5.372141, 105.250062, 9, 0.43, 130.70, 14/9/2021
-5.372141, 105.250062, 9, 0.43, 130.70, 14/9/2021
-5.372141, 105.250062, 9, 0.43, 130.70, 14/9/2021
-5.372141, 105.250062, 9, 0.43, 130.70, 14/9/2021
-5.372139, 105.250062, 9, 0.59, 130.70, 14/9/2021
-5.372139, 105.250062, 9, 0.59, 130.70, 14/9/2021
-5.372139, 105.250062, 9, 0.59, 130.80, 14/9/2021
-5.372139, 105.250062, 9, 0.59, 130.80, 14/9/2021
-5.372138, 105.250062, 9, 0.39, 130.80, 14/9/2021
-5.372138, 105.250062, 9, 0.39, 130.80, 14/9/2021
-5.372138, 105.250062, 9, 0.39, 131.00, 14/9/2021
-5.372138, 105.250062, 9, 0.39, 131.00, 14/9/2021
-5.372138, 105.250062, 9, 0.26, 131.00, 14/9/2021
-5.372138, 105.250062, 9, 0.26, 131.00, 14/9/2021
-5.372138, 105.250062, 9, 0.26, 131.30, 14/9/2021
-5.372136, 105.250061, 9, 0.81, 131.30, 14/9/2021
-5.372136, 105.250061, 9, 0.81, 131.30, 14/9/2021
-5.372136, 105.250061, 9, 0.81, 131.40, 14/9/2021
-5.372136, 105.250061, 9, 0.81, 131.40, 14/9/2021
-5.372136, 105.250061, 9, 0.81, 131.40, 14/9/2021
-5.372135, 105.250061, 9, 0.24, 131.40, 14/9/2021
-5.372135, 105.250061, 9, 0.24, 131.40, 14/9/2021
-5.372134, 105.250061, 9, 0.11, 131.40, 14/9/2021
-5.372134, 105.250061, 9, 0.11, 131.40, 14/9/2021
-5.372134, 105.250061, 9, 0.11, 132.00, 14/9/2021
-5.372134, 105.250061, 9, 0.11, 132.00, 14/9/2021
-5.372134, 105.250061, 9, 0.11, 132.00, 14/9/2021
-5.372133, 105.250060, 9, 0.15, 132.00, 14/9/2021
-5.372133, 105.250060, 9, 0.15, 132.00, 14/9/2021
-5.372133, 105.250060, 9, 0.15, 132.00, 14/9/2021
-5.372133, 105.250060, 9, 0.06, 132.00, 14/9/2021
-5.372133, 105.250060, 9, 0.06, 132.00, 14/9/2021
-5.372133, 105.250060, 9, 0.06, 132.70, 14/9/2021
-5.372133, 105.250060, 9, 0.06, 132.70, 14/9/2021
-5.372133, 105.250060, 9, 0.06, 132.70, 14/9/2021
-5.372133, 105.250060, 9, 0.13, 132.70, 14/9/2021
-5.372133, 105.250060, 9, 0.13, 132.70, 14/9/2021
-5.372133, 105.250060, 9, 0.13, 132.70, 14/9/2021
-5.372132, 105.250058, 9, 0.33, 132.70, 14/9/2021
-5.372132, 105.250058, 9, 0.33, 132.70, 14/9/2021
-5.372132, 105.250058, 9, 0.33, 133.60, 14/9/2021
-5.372132, 105.250058, 9, 0.33, 133.60, 14/9/2021
-5.372132, 105.250058, 9, 0.33, 133.60, 14/9/2021
-5.372132, 105.250059, 9, 0.31, 133.60, 14/9/2021
-5.372132, 105.250059, 9, 0.31, 133.60, 14/9/2021
-5.372132, 105.250059, 9, 0.31, 133.60, 14/9/2021
-5.372133, 105.250059, 9, 0.43, 133.60, 14/9/2021
-5.372133, 105.250059, 9, 0.43, 133.60, 14/9/2021
-5.372133, 105.250059, 9, 0.43, 133.80, 14/9/2021
-5.372133, 105.250059, 9, 0.43, 133.80, 14/9/2021
-5.372133, 105.250059, 9, 0.43, 133.80, 14/9/2021
-5.372135, 105.250060, 9, 0.48, 133.80, 14/9/2021
-5.372135, 105.250060, 9, 0.48, 133.80, 14/9/2021
-5.372135, 105.250060, 9, 0.48, 134.20, 14/9/2021
-5.372135, 105.250060, 9, 0.48, 134.20, 14/9/2021
-5.372136, 105.250061, 9, 0.41, 134.20, 14/9/2021
-5.372136, 105.250061, 9, 0.41, 134.20, 14/9/2021
-5.372136, 105.250061, 9, 0.41, 134.20, 14/9/2021
-5.372138, 105.250061, 9, 0.31, 134.20, 14/9/2021
-5.372138, 105.250061, 9, 0.31, 134.20, 14/9/2021
-5.372138, 105.250061, 9, 0.31, 134.50, 14/9/2021
-5.372138, 105.250061, 9, 0.31, 134.50, 14/9/2021
-5.372138, 105.250061, 9, 0.31, 134.50, 14/9/2021
-5.372138, 105.250061, 9, 0.04, 134.50, 14/9/2021
-5.372138, 105.250061, 9, 0.04, 134.50, 14/9/2021
-5.372138, 105.250061, 9, 0.04, 134.70, 14/9/2021
-5.372138, 105.250061, 9, 0.04, 134.70, 14/9/2021
-5.372138, 105.250061, 9, 0.52, 134.70, 14/9/2021
-5.372138, 105.250061, 9, 0.52, 134.70, 14/9/2021
-5.372138, 105.250061, 9, 0.52, 134.80, 14/9/2021
-5.372138, 105.250061, 9, 0.52, 134.80, 14/9/2021
-5.372139, 105.250061, 9, 0.26, 134.80, 14/9/2021
-5.372139, 105.250061, 9, 0.26, 134.80, 14/9/2021
-5.372139, 105.250061, 9, 0.26, 134.70, 14/9/2021
-5.372139, 105.250061, 9, 0.26, 134.70, 14/9/2021
-5.372139, 105.250062, 9, 0.11, 134.70, 14/9/2021
-5.372139, 105.250062, 9, 0.11, 134.70, 14/9/2021
-5.372139, 105.250062, 9, 0.11, 134.40, 14/9/2021
-5.372139, 105.250062, 9, 0.11, 134.40, 14/9/2021
-5.372140, 105.250063, 9, 0.20, 134.40, 14/9/2021
-5.372140, 105.250063, 9, 0.20, 134.40, 14/9/2021
-5.372140, 105.250063, 9, 0.20, 134.40, 14/9/2021
-5.372140, 105.250063, 9, 0.20, 134.40, 14/9/2021
-5.372141, 105.250064, 9, 0.09, 134.40, 14/9/2021
-5.372141, 105.250064, 9, 0.09, 134.40, 14/9/2021
-5.372141, 105.250064, 9, 0.09, 134.10, 14/9/2021
-5.372141, 105.250064, 9, 0.09, 134.10, 14/9/2021
-5.372142, 105.250065, 9, 0.15, 134.10, 14/9/2021
-5.372142, 105.250065, 9, 0.15, 134.10, 14/9/2021
-5.372142, 105.250065, 8, 0.15, 133.90, 14/9/2021
-5.372142, 105.250066, 8, 0.17, 133.90, 14/9/2021
-5.372142, 105.250066, 8, 0.17, 133.90, 14/9/2021
-5.372142, 105.250066, 8, 0.17, 133.60, 14/9/2021
-5.372142, 105.250066, 8, 0.17, 133.60, 14/9/2021
-5.372144, 105.250067, 8, 0.52, 133.60, 14/9/2021
-5.372144, 105.250067, 8, 0.52, 133.60, 14/9/2021
-5.372144, 105.250067, 8, 0.52, 133.60, 14/9/2021
-5.372144, 105.250068, 8, 0.43, 133.60, 14/9/2021
-5.372144, 105.250068, 8, 0.43, 133.60, 14/9/2021
-5.372144, 105.250068, 8, 0.43, 133.00, 14/9/2021
-5.372144, 105.250068, 8, 0.43, 133.00, 14/9/2021
-5.372144, 105.250068, 8, 0.43, 133.00, 14/9/2021
-5.372143, 105.250069, 8, 0.37, 133.00, 14/9/2021
-5.372143, 105.250069, 8, 0.37, 133.00, 14/9/2021
-5.372142, 105.250070, 8, 0.11, 133.00, 14/9/2021
-5.372142, 105.250070, 8, 0.11, 133.00, 14/9/2021
-5.372142, 105.250070, 8, 0.11, 132.50, 14/9/2021
-5.372142, 105.250070, 8, 0.11, 132.50, 14/9/2021
-5.372142, 105.250070, 8, 0.11, 132.50, 14/9/2021
-5.372144, 105.250070, 8, 0.96, 132.50, 14/9/2021
-5.372144, 105.250070, 8, 0.96, 132.50, 14/9/2021
-5.372144, 105.250071, 8, 0.24, 132.50, 14/9/2021
-5.372144, 105.250071, 8, 0.24, 132.50, 14/9/2021
-5.372144, 105.250071, 8, 0.24, 132.20, 14/9/2021
-5.372144, 105.250071, 8, 0.24, 132.20, 14/9/2021
-5.372144, 105.250071, 8, 0.24, 132.20, 14/9/2021
-5.372144, 105.250072, 8, 0.30, 132.20, 14/9/2021
-5.372144, 105.250072, 8, 0.30, 132.20, 14/9/2021
-5.372145, 105.250073, 8, 0.46, 132.20, 14/9/2021
-5.372145, 105.250073, 8, 0.46, 132.20, 14/9/2021
-5.372145, 105.250073, 8, 0.46, 131.80, 14/9/2021
-5.372145, 105.250073, 8, 0.46, 131.80, 14/9/2021
-5.372145, 105.250073, 8, 0.46, 131.80, 14/9/2021
-5.372144, 105.250074, 8, 0.20, 131.80, 14/9/2021
-5.372144, 105.250074, 8, 0.20, 131.80, 14/9/2021
-5.372143, 105.250075, 8, 0.35, 131.80, 14/9/2021
-5.372143, 105.250075, 8, 0.35, 131.80, 14/9/2021
-5.372143, 105.250075, 8, 0.35, 131.40, 14/9/2021
-5.372143, 105.250075, 8, 0.35, 131.40, 14/9/2021
-5.372143, 105.250075, 8, 0.35, 131.40, 14/9/2021
-5.372143, 105.250075, 8, 0.48, 131.40, 14/9/2021
-5.372143, 105.250075, 8, 0.48, 131.40, 14/9/2021
-5.372143, 105.250076, 8, 0.24, 131.40, 14/9/2021
-5.372143, 105.250076, 8, 0.24, 131.40, 14/9/2021
-5.372143, 105.250076, 8, 0.24, 131.00, 14/9/2021
-5.372143, 105.250076, 8, 0.24, 131.00, 14/9/2021
-5.372143, 105.250076, 8, 0.24, 131.00, 14/9/2021
-5.372143, 105.250077, 8, 0.13, 131.00, 14/9/2021
-5.372143, 105.250077, 8, 0.13, 131.00, 14/9/2021
-5.372144, 105.250077, 8, 0.67, 131.00, 14/9/2021
-5.372144, 105.250077, 8, 0.67, 131.00, 14/9/2021
-5.372144, 105.250077, 8, 0.67, 131.10, 14/9/2021
-5.372144, 105.250077, 8, 0.67, 131.10, 14/9/2021
-5.372144, 105.250077, 8, 0.67, 131.10, 14/9/2021
-5.372146, 105.250079, 8, 0.44, 131.10, 14/9/2021
-5.372146, 105.250079, 8, 0.44, 131.10, 14/9/2021
-5.372146, 105.250080, 8, 0.63, 131.10, 14/9/2021
-5.372146, 105.250080, 8, 0.63, 131.10, 14/9/2021
-5.372146, 105.250080, 8, 0.63, 130.20, 14/9/2021
-5.372146, 105.250080, 8, 0.63, 130.20, 14/9/2021
-5.372146, 105.250080, 8, 0.63, 130.20, 14/9/2021
